OrderID,OrderDate,SalesPersonID,AreaID,ProductID,Quantity,UnitPrice,SalesAmount
O2312,6/5/2020,S002,A002,P008,10,234.20,2342.00
O2313,6/5/2020,S003,A003,P009,3,634.00,1902.00
O2314,6/6/2020,S004,A004,P010,2,521.00,1042.00
O2315,6/6/2020,S005,A005,P011,5,533.00,2665.00
O2316,6/6/2020,S006,A006,P012,12,51.00,612.00
O2317,6/6/2020,S007,A007,P001,5,100.00,500.00
O2318,6/6/2020,S008,A008,P002,6,200.00,1200.00
O2319,6/7/2020,S009,A009,P003,2,250.00,500.00
O2320,6/7/2020,S010,A010,P004,6,310.45,1862.70
O2321,6/7/2020,S011,A001,P005,4,53.00,212.00
O2322,6/7/2020,S012,A002,P006,3,120.00,360.00
O2323,6/8/2020,S013,A003,P007,7,234.51,1641.57
O2324,6/8/2020,S014,A004,P008,10,234.20,2342.00
O2325,6/9/2020,S015,A005,P009,9,634.00,5706.00
O2326,6/9/2020,S001,A006,P010,10,521.00,5210.00
O2327,6/10/2020,S002,A007,P011,3,533.00,1599.00
O2328,6/11/2020,S003,A008,P012,4,51.00,204.00
O2329,6/12/2020,S004,A009,P001,5,100.00,500.00
O2330,6/13/2020,S005,A010,P002,10,200.00,2000.00
O2331,6/14/2020,S006,A001,P003,2,250.00,500.00
O2332,6/14/2020,S007,A002,P004,10,310.45,3104.50
O2333,6/14/2020,S008,A003,P005,9,53.00,477.00
O2334,6/15/2020,S009,A004,P006,1,120.00,120.00
O2335,6/15/2020,S010,A005,P007,6,234.51,1407.06
O2336,6/15/2020,S011,A006,P008,11,234.20,2576.20
O2337,6/15/2020,S012,A007,P009,8,634.00,5072.00
O2338,6/15/2020,S013,A008,P010,7,521.00,3647.00
O2339,6/16/2020,S014,A009,P011,10,533.00,5330.00
O2340,6/16/2020,S015,A010,P012,1,51.00,51.00
O2341,6/16/2020,S001,A001,P001,6,100.00,600.00
O2342,6/16/2020,S002,A002,P002,12,200.00,2400.00
O2343,6/17/2020,S003,A003,P003,2,250.00,500.00
O2344,6/17/2020,S004,A004,P004,9,310.45,2794.05
O2345,6/18/2020,S005,A005,P005,6,53.00,318.00
O2346,6/19/2020,S006,A006,P006,8,120.00,960.00
O2347,6/19/2020,S007,A007,P007,10,234.51,2345.10
O2348,6/19/2020,S008,A008,P008,11,234.20,2576.20
O2349,6/19/2020,S009,A009,P009,12,634.00,7608.00
O2350,6/19/2020,S010,A010,P010,9,521.00,4689.00
O2351,6/20/2020,S011,A001,P011,1,533.00,533.00
O2352,6/22/2020,S012,A002,P012,4,51.00,204.00
O2353,6/22/2020,S013,A003,P001,6,100.00,600.00
O2354,6/22/2020,S014,A004,P002,8,200.00,1600.00
O2355,6/23/2020,S015,A005,P003,11,250.00,2750.00
O2356,6/23/2020,S001,A006,P004,10,310.45,3104.50
O2357,6/23/2020,S002,A007,P005,5,53.00,265.00
O2358,6/24/2020,S003,A008,P006,9,120.00,1080.00
O2359,6/25/2020,S004,A009,P007,7,234.51,1641.57
O2360,6/25/2020,S005,A010,P008,9,234.20,2107.80
O2361,6/25/2020,S006,A001,P009,11,634.00,6974.00
O2362,6/26/2020,S007,A002,P010,4,521.00,2084.00
O2363,6/26/2020,S008,A003,P011,12,533.00,6396.00
O2364,6/27/2020,S009,A004,P012,8,51.00,408.00
O2365,6/28/2020,S010,A005,P001,8,100.00,800.00
O2366,6/28/2020,S011,A006,P002,12,200.00,2400.00
O2367,6/28/2020,S012,A007,P003,9,250.00,2250.00
O2368,6/28/2020,S013,A008,P004,7,310.45,2173.15
O2369,6/29/2020,S014,A009,P005,7,53.00,371.00
O2370,6/29/2020,S015,A010,P006,1,120.00,120.00
O2371,6/30/2020,S001,A001,P007,5,234.51,1172.55
O2372,6/30/2020,S002,A002,P008,11,234.20,2576.20
O2373,7/1/2020,S003,A003,P009,12,634.00,7608.00
O2374,7/3/2020,S004,A004,P010,1,521.00,521.00
O2375,7/3/2020,S005,A005,P011,10,533.00,5330.00
O2376,7/4/2020,S006,A006,P012,6,51.00,306.00
O2377,7/4/2020,S007,A007,P001,2,100.00,200.00
O2378,7/4/2020,S008,A008,P002,3,200.00,600.00
O2379,7/5/2020,S009,A009,P003,4,250.00,1000.00
O2380,7/5/2020,S010,A010,P004,8,310.45,2483.60
O2381,7/5/2020,S011,A001,P005,9,53.00,477.00
O2382,7/6/2020,S012,A002,P006,8,120.00,960.00
O2383,7/6/2020,S013,A003,P007,7,234.51,1641.57
O2384,7/6/2020,S014,A004,P008,11,234.20,2576.20
O2385,7/6/2020,S015,A005,P009,7,634.00,4438.00
O2386,7/6/2020,S001,A006,P010,2,521.00,1042.00
O2387,7/6/2020,S002,A007,P011,6,533.00,3198.00
O2388,7/7/2020,S003,A008,P012,12,51.00,612.00
O2389,7/8/2020,S004,A009,P001,6,100.00,600.00
O2390,7/8/2020,S005,A010,P002,1,200.00,200.00
O2391,7/8/2020,S006,A001,P003,2,250.00,500.00
O2392,7/8/2020,S007,A002,P004,8,310.45,2483.60
O2393,7/9/2020,S008,A003,P005,7,53.00,371.00
O2394,7/9/2020,S009,A004,P006,8,120.00,960.00
O2395,7/9/2020,S010,A005,P007,7,234.51,1641.57
O2396,7/10/2020,S011,A006,P008,6,234.20,1405.20
O2397,7/10/2020,S012,A007,P009,2,634.00,1268.00
O2398,7/10/2020,S013,A008,P010,12,521.00,6252.00
O2399,7/11/2020,S014,A009,P011,9,533.00,4797.00
O2400,7/11/2020,S015,A010,P012,1,51.00,51.00
O2401,7/12/2020,S001,A001,P001,11,100.00,1100.00
O2402,7/12/2020,S002,A002,P002,9,200.00,1800.00
O2403,7/13/2020,S003,A003,P003,1,250.00,250.00
O2404,7/13/2020,S004,A004,P004,7,310.45,2173.15
O2405,7/14/2020,S005,A005,P005,6,53.00,318.00
O2406,7/14/2020,S006,A006,P006,4,120.00,480.00
O2407,7/14/2020,S007,A007,P007,12,234.51,2814.12
O2408,7/15/2020,S008,A008,P008,3,234.20,702.60
O2409,7/15/2020,S009,A009,P009,12,634.00,7608.00
O2410,7/15/2020,S010,A010,P010,12,521.00,6252.00
O2411,7/17/2020,S011,A001,P011,8,533.00,4264.00
O2412,7/17/2020,S012,A002,P012,7,51.00,357.00
O2413,7/17/2020,S013,A003,P001,7,100.00,700.00
O2414,7/17/2020,S014,A004,P002,7,200.00,1400.00
O2415,7/17/2020,S015,A005,P003,2,250.00,500.00
O2416,7/17/2020,S001,A006,P004,8,310.45,2483.60
O2417,7/18/2020,S002,A007,P005,4,53.00,212.00
O2418,7/18/2020,S003,A008,P006,8,120.00,960.00
O2419,7/18/2020,S004,A009,P007,11,234.51,2579.61
O2420,7/19/2020,S005,A010,P008,5,234.20,1171.00
O2421,7/19/2020,S006,A001,P009,6,634.00,3804.00
O2422,7/19/2020,S007,A002,P010,5,521.00,2605.00
O2423,7/19/2020,S008,A003,P011,9,533.00,4797.00
O2424,7/20/2020,S009,A004,P012,4,51.00,204.00
O2425,7/20/2020,S010,A005,P001,1,100.00,100.00
O2426,7/21/2020,S011,A006,P002,6,200.00,1200.00
O2427,7/21/2020,S012,A007,P003,8,250.00,2000.00
O2428,7/22/2020,S013,A008,P004,3,310.45,931.35
O2429,7/22/2020,S014,A009,P005,6,53.00,318.00
O2430,7/22/2020,S015,A010,P006,1,120.00,120.00
O2431,7/23/2020,S001,A001,P007,2,234.51,469.02
O2432,7/24/2020,S002,A002,P008,3,234.20,702.60
O2433,7/24/2020,S003,A003,P009,9,634.00,5706.00
O2434,7/24/2020,S004,A004,P010,5,521.00,2605.00
O2435,7/24/2020,S005,A005,P011,12,533.00,6396.00
O2436,7/24/2020,S006,A006,P012,1,51.00,51.00
O2437,7/24/2020,S007,A007,P001,4,100.00,400.00
O2438,7/25/2020,S008,A008,P002,6,200.00,1200.00
O2439,7/25/2020,S009,A009,P003,6,250.00,1500.00
O2440,7/26/2020,S010,A010,P004,5,310.45,1552.25
O2441,7/26/2020,S011,A001,P005,12,53.00,636.00
O2442,7/27/2020,S012,A002,P006,8,120.00,960.00
O2443,7/27/2020,S013,A003,P007,5,234.51,1172.55
O2444,7/27/2020,S014,A004,P008,5,234.20,1171.00
O2445,7/27/2020,S015,A005,P009,1,634.00,634.00
O2446,7/28/2020,S001,A006,P010,8,521.00,4168.00
O2447,7/28/2020,S002,A007,P011,3,533.00,1599.00
O2448,7/28/2020,S003,A008,P012,9,51.00,459.00
O2449,7/29/2020,S004,A009,P001,7,100.00,700.00
O2450,7/31/2020,S005,A010,P002,12,200.00,2400.00
O2451,7/31/2020,S006,A001,P003,1,250.00,250.00
O2452,7/31/2020,S007,A002,P004,11,310.45,3414.95
O2453,7/31/2020,S008,A003,P005,2,53.00,106.00
O2454,7/31/2020,S009,A004,P006,6,120.00,720.00
O2455,8/1/2020,S010,A005,P007,5,234.51,1172.55
O2456,8/1/2020,S011,A006,P008,10,234.20,2342.00
O2457,8/1/2020,S012,A007,P009,6,634.00,3804.00
O2458,8/2/2020,S013,A008,P010,4,521.00,2084.00
O2459,8/3/2020,S014,A009,P011,7,533.00,3731.00
O2460,8/3/2020,S015,A010,P012,2,51.00,102.00
O2461,8/3/2020,S001,A001,P001,8,100.00,800.00
O2462,8/3/2020,S002,A002,P002,3,200.00,600.00
O2463,8/3/2020,S003,A003,P003,10,250.00,2500.00
O2464,8/3/2020,S004,A004,P004,6,310.45,1862.70
O2465,8/4/2020,S005,A005,P005,1,53.00,53.00
O2466,8/4/2020,S006,A006,P006,4,120.00,480.00
O2467,8/5/2020,S007,A007,P007,2,234.51,469.02
O2468,8/5/2020,S008,A008,P008,5,234.20,1171.00
O2469,8/6/2020,S009,A009,P009,2,634.00,1268.00
O2470,8/6/2020,S010,A010,P010,5,521.00,2605.00
O2471,8/6/2020,S011,A001,P011,9,533.00,4797.00
O2472,8/7/2020,S012,A002,P012,1,51.00,51.00
O2473,8/7/2020,S013,A003,P001,5,100.00,500.00
O2474,8/7/2020,S014,A004,P002,7,200.00,1400.00
O2475,8/7/2020,S015,A005,P003,11,250.00,2750.00
O2476,8/7/2020,S001,A006,P004,6,310.45,1862.70
O2477,8/8/2020,S002,A007,P005,2,53.00,106.00
O2478,8/8/2020,S003,A008,P006,8,120.00,960.00
O2479,8/8/2020,S004,A009,P007,3,234.51,703.53
O2480,8/9/2020,S005,A010,P008,11,234.20,2576.20
O2481,8/9/2020,S006,A001,P009,12,634.00,7608.00
O2482,8/9/2020,S007,A002,P010,1,521.00,521.00
O2483,8/10/2020,S008,A003,P011,5,533.00,2665.00
O2484,8/11/2020,S009,A004,P012,9,51.00,459.00
O2485,8/11/2020,S010,A005,P001,4,100.00,400.00
O2486,8/11/2020,S011,A006,P002,7,200.00,1400.00
O2487,8/11/2020,S012,A007,P003,3,250.00,750.00
O2488,8/12/2020,S013,A008,P004,8,310.45,2483.60
O2489,8/13/2020,S014,A009,P005,12,53.00,636.00
O2490,8/13/2020,S015,A010,P006,3,120.00,360.00
O2491,8/13/2020,S001,A001,P007,1,234.51,234.51
O2492,8/13/2020,S002,A002,P008,5,234.20,1171.00
O2493,8/14/2020,S003,A003,P009,7,634.00,4438.00
O2494,8/14/2020,S004,A004,P010,11,521.00,5731.00
O2495,8/14/2020,S005,A005,P011,3,533.00,1599.00
O2496,8/14/2020,S006,A006,P012,9,51.00,459.00
O2497,8/14/2020,S007,A007,P001,5,100.00,500.00
O2498,8/15/2020,S008,A008,P002,2,200.00,400.00
O2499,8/15/2020,S009,A009,P003,10,250.00,2500.00
O2500,8/15/2020,S010,A010,P004,6,310.45,1862.70
O2501,8/16/2020,S011,A001,P005,1,53.00,53.00
O2502,8/16/2020,S012,A002,P006,8,120.00,960.00
O2503,8/17/2020,S013,A003,P007,5,234.51,1172.55
O2504,8/17/2020,S014,A004,P008,12,234.20,2810.40
O2505,8/17/2020,S015,A005,P009,11,634.00,6974.00
O2506,8/17/2020,S001,A006,P010,8,521.00,4168.00
O2507,8/18/2020,S002,A007,P011,2,533.00,1066.00
O2508,8/19/2020,S003,A008,P012,9,51.00,459.00
O2509,8/19/2020,S004,A009,P001,5,100.00,500.00
O2510,8/19/2020,S005,A010,P002,12,200.00,2400.00
O2511,8/20/2020,S006,A001,P003,11,250.00,2750.00
O2512,8/20/2020,S007,A002,P004,12,310.45,3725.40
O2513,8/20/2020,S008,A003,P005,2,53.00,106.00
O2514,8/21/2020,S009,A004,P006,1,120.00,120.00
O2515,8/22/2020,S010,A005,P007,10,234.51,2345.10
O2516,8/22/2020,S011,A006,P008,5,234.20,1171.00
O2517,8/22/2020,S012,A007,P009,8,634.00,5072.00
O2518,8/23/2020,S013,A008,P010,3,521.00,1563.00
O2519,8/23/2020,S014,A009,P011,6,533.00,3198.00
O2520,8/24/2020,S015,A010,P012,8,51.00,408.00
O2521,8/25/2020,S001,A001,P001,3,100.00,300.00
O2522,8/25/2020,S002,A002,P002,8,200.00,1600.00
O2523,8/25/2020,S003,A003,P003,8,250.00,2000.00
O2524,8/26/2020,S004,A004,P004,6,310.45,1862.70
O2525,8/26/2020,S005,A005,P005,4,53.00,212.00
O2526,8/26/2020,S006,A006,P006,7,120.00,840.00
O2527,8/27/2020,S007,A007,P007,10,234.51,2345.10
O2528,8/27/2020,S008,A008,P008,10,234.20,2342.00
O2529,8/27/2020,S009,A009,P009,12,634.00,7608.00
O2530,8/29/2020,S010,A010,P010,6,521.00,3126.00
O2531,8/29/2020,S011,A001,P011,4,533.00,2132.00
O2532,8/29/2020,S012,A002,P012,4,51.00,204.00
O2533,8/29/2020,S013,A003,P001,1,100.00,100.00
O2534,8/30/2020,S014,A004,P002,8,200.00,1600.00
O2535,8/30/2020,S015,A005,P003,8,250.00,2000.00
O2536,8/30/2020,S001,A006,P004,6,310.45,1862.70
O2537,8/30/2020,S002,A007,P005,12,53.00,636.00
O2538,8/30/2020,S003,A008,P006,12,120.00,1440.00
O2539,8/30/2020,S004,A009,P007,1,234.51,234.51
O2540,8/30/2020,S005,A010,P008,11,234.20,2576.20
O2541,8/31/2020,S006,A001,P009,12,634.00,7608.00
O2542,9/1/2020,S007,A002,P010,4,521.00,2084.00
O2543,9/2/2020,S008,A003,P011,2,533.00,1066.00
O2544,9/2/2020,S009,A004,P012,10,51.00,510.00
O2545,9/2/2020,S010,A005,P001,7,100.00,700.00
O2546,9/3/2020,S011,A006,P002,1,200.00,200.00
O2547,9/3/2020,S012,A007,P003,12,250.00,3000.00
O2548,9/3/2020,S013,A008,P004,9,310.45,2794.05
O2549,9/4/2020,S014,A009,P005,1,53.00,53.00
O2550,9/4/2020,S015,A010,P006,11,120.00,1320.00
O2551,9/4/2020,S001,A001,P007,3,234.51,703.53
O2552,9/5/2020,S002,A002,P008,7,234.20,1639.40
O2553,9/5/2020,S003,A003,P009,2,634.00,1268.00
O2554,9/5/2020,S004,A004,P010,1,521.00,521.00
O2555,9/6/2020,S005,A005,P011,9,533.00,4797.00
O2556,9/6/2020,S006,A006,P012,5,51.00,255.00
O2557,9/7/2020,S007,A007,P001,1,100.00,100.00
O2558,9/7/2020,S008,A008,P002,12,200.00,2400.00
O2559,9/7/2020,S009,A009,P003,6,250.00,1500.00
O2560,9/7/2020,S010,A010,P004,12,310.45,3725.40
O2561,9/8/2020,S011,A001,P005,11,53.00,583.00
O2562,9/8/2020,S012,A002,P006,11,120.00,1320.00
O2563,9/9/2020,S013,A003,P007,10,234.51,2345.10
O2564,9/9/2020,S014,A004,P008,6,234.20,1405.20
O2565,9/10/2020,S015,A005,P009,4,634.00,2536.00
O2566,9/11/2020,S001,A006,P010,7,521.00,3647.00
O2567,9/11/2020,S002,A007,P011,3,533.00,1599.00
O2568,9/11/2020,S003,A008,P012,1,51.00,51.00
O2569,9/11/2020,S004,A009,P001,10,100.00,1000.00
O2570,9/11/2020,S005,A010,P002,2,200.00,400.00
O2571,9/11/2020,S006,A001,P003,10,250.00,2500.00
O2572,9/12/2020,S007,A002,P004,5,310.45,1552.25
O2573,9/13/2020,S008,A003,P005,4,53.00,212.00
O2574,9/13/2020,S009,A004,P006,6,120.00,720.00
O2575,9/13/2020,S010,A005,P007,11,234.51,2579.61
O2576,9/14/2020,S011,A006,P008,7,234.20,1639.40
O2577,9/14/2020,S012,A007,P009,6,634.00,3804.00
O2578,9/15/2020,S013,A008,P010,4,521.00,2084.00
O2579,9/16/2020,S014,A009,P011,10,533.00,5330.00
O2580,9/16/2020,S015,A010,P012,3,51.00,153.00
O2581,9/16/2020,S001,A001,P001,10,100.00,1000.00
O2582,9/17/2020,S002,A002,P002,7,200.00,1400.00
O2583,9/18/2020,S003,A003,P003,11,250.00,2750.00
O2584,9/19/2020,S004,A004,P004,8,310.45,2483.60
O2585,9/19/2020,S005,A005,P005,4,53.00,212.00
O2586,9/19/2020,S006,A006,P006,11,120.00,1320.00
O2587,9/19/2020,S007,A007,P007,11,234.51,2579.61
O2588,9/20/2020,S008,A008,P008,3,234.20,702.60
O2589,9/22/2020,S009,A009,P009,4,634.00,2536.00
O2590,9/22/2020,S010,A010,P010,2,521.00,1042.00
O2591,9/23/2020,S011,A001,P011,7,533.00,3731.00
O2592,9/23/2020,S012,A002,P012,7,51.00,357.00
O2593,9/23/2020,S013,A003,P001,4,100.00,400.00
O2594,9/24/2020,S014,A004,P002,6,200.00,1200.00
O2595,9/24/2020,S015,A005,P003,2,250.00,500.00
O2596,9/25/2020,S001,A006,P004,3,310.45,931.35
O2597,9/25/2020,S002,A007,P005,12,53.00,636.00
O2598,9/25/2020,S003,A008,P006,1,120.00,120.00
O2599,9/25/2020,S004,A009,P007,2,234.51,469.02
O2600,9/25/2020,S005,A010,P008,7,234.20,1639.40
O2601,9/25/2020,S006,A001,P009,10,634.00,6340.00
O2602,9/26/2020,S007,A002,P010,6,521.00,3126.00
O2603,9/26/2020,S008,A003,P011,10,533.00,5330.00
O2604,9/27/2020,S009,A004,P012,12,51.00,612.00
O2605,9/27/2020,S010,A005,P001,11,100.00,1100.00
O2606,9/28/2020,S011,A006,P002,7,200.00,1400.00
O2607,9/28/2020,S012,A007,P003,8,250.00,2000.00
O2608,9/28/2020,S013,A008,P004,1,310.45,310.45
O2609,9/28/2020,S014,A009,P005,9,53.00,477.00
O2610,9/29/2020,S015,A010,P006,10,120.00,1200.00
O2611,9/29/2020,S001,A001,P007,5,234.51,1172.55
O2612,9/30/2020,S002,A002,P008,12,234.20,2810.40
O2613,9/30/2020,S003,A003,P009,2,634.00,1268.00
O2614,9/30/2020,S004,A004,P010,12,521.00,6252.00
O2615,9/30/2020,S005,A005,P011,12,533.00,6396.00
O2616,10/1/2020,S006,A006,P012,9,51.00,459.00
O2617,10/2/2020,S007,A007,P001,1,100.00,100.00
O2618,10/2/2020,S008,A008,P002,7,200.00,1400.00
O2619,10/2/2020,S009,A009,P003,7,250.00,1750.00
O2620,10/2/2020,S010,A010,P004,12,310.45,3725.40
O2621,10/2/2020,S011,A001,P005,9,53.00,477.00
O2622,10/2/2020,S012,A002,P006,10,120.00,1200.00
O2623,10/2/2020,S013,A003,P007,10,234.51,2345.10
O2624,10/2/2020,S014,A004,P008,8,234.20,1873.60
O2625,10/3/2020,S015,A005,P009,4,634.00,2536.00
O2626,10/3/2020,S001,A006,P010,4,521.00,2084.00
O2627,10/3/2020,S002,A007,P011,6,533.00,3198.00
O2628,10/4/2020,S003,A008,P012,12,51.00,612.00
O2629,10/4/2020,S004,A009,P001,8,100.00,800.00
O2630,10/5/2020,S005,A010,P002,4,200.00,800.00
O2631,10/6/2020,S006,A001,P003,7,250.00,1750.00
O2632,10/6/2020,S007,A002,P004,9,310.45,2794.05
O2633,10/6/2020,S008,A003,P005,4,53.00,212.00
O2634,10/6/2020,S009,A004,P006,5,120.00,600.00
O2635,10/7/2020,S010,A005,P007,2,234.51,469.02
O2636,10/7/2020,S011,A006,P008,1,234.20,234.20
O2637,10/7/2020,S012,A007,P009,3,634.00,1902.00
O2638,10/7/2020,S013,A008,P010,11,521.00,5731.00
O2639,10/8/2020,S014,A009,P011,9,533.00,4797.00
O2640,10/8/2020,S015,A010,P012,7,51.00,357.00
O2641,10/9/2020,S001,A001,P001,3,100.00,300.00
O2642,10/10/2020,S002,A002,P002,6,200.00,1200.00
O2643,10/10/2020,S003,A003,P003,10,250.00,2500.00
O2644,10/10/2020,S004,A004,P004,6,310.45,1862.70
O2645,10/10/2020,S005,A005,P005,8,53.00,424.00
O2646,10/11/2020,S006,A006,P006,8,120.00,960.00
O2647,10/12/2020,S007,A007,P007,5,234.51,1172.55
O2648,10/12/2020,S008,A008,P008,1,234.20,234.20
O2649,10/12/2020,S009,A009,P009,10,634.00,6340.00
O2650,10/13/2020,S010,A010,P010,1,521.00,521.00
O2651,10/13/2020,S011,A001,P011,2,533.00,1066.00
O2652,10/13/2020,S012,A002,P012,12,51.00,612.00
O2653,10/13/2020,S013,A003,P001,1,100.00,100.00
O2654,10/14/2020,S014,A004,P002,4,200.00,800.00
O2655,10/15/2020,S015,A005,P003,8,250.00,2000.00
O2656,10/15/2020,S001,A006,P004,3,310.45,931.35
O2657,10/15/2020,S002,A007,P005,3,53.00,159.00
O2658,10/16/2020,S003,A008,P006,9,120.00,1080.00
O2659,10/17/2020,S004,A009,P007,3,234.51,703.53
O2660,10/18/2020,S005,A010,P008,7,234.20,1639.40
O2661,10/18/2020,S006,A001,P009,12,634.00,7608.00
O2662,10/18/2020,S007,A002,P010,4,521.00,2084.00
O2663,10/18/2020,S008,A003,P011,3,533.00,1599.00
O2664,10/19/2020,S009,A004,P012,10,51.00,510.00
O2665,10/19/2020,S010,A005,P001,10,100.00,1000.00
O2666,10/19/2020,S011,A006,P002,8,200.00,1600.00
O2667,10/19/2020,S012,A007,P003,5,250.00,1250.00
O2668,10/19/2020,S013,A008,P004,10,310.45,3104.50
O2669,10/21/2020,S014,A009,P005,8,53.00,424.00
O2670,10/21/2020,S015,A010,P006,12,120.00,1440.00
O2671,10/22/2020,S001,A001,P007,6,234.51,1407.06
O2672,10/22/2020,S002,A002,P008,5,234.20,1171.00
O2673,10/22/2020,S003,A003,P009,10,634.00,6340.00
O2674,10/23/2020,S004,A004,P010,6,521.00,3126.00
O2675,10/23/2020,S005,A005,P011,2,533.00,1066.00
O2676,10/23/2020,S006,A006,P012,11,51.00,561.00
O2677,10/24/2020,S007,A007,P001,4,100.00,400.00
O2678,10/24/2020,S008,A008,P002,8,200.00,1600.00
O2679,10/24/2020,S009,A009,P003,5,250.00,1250.00
O2680,10/25/2020,S010,A010,P004,7,310.45,2173.15
O2681,10/25/2020,S011,A001,P005,3,53.00,159.00
O2682,10/25/2020,S012,A002,P006,12,120.00,1440.00
O2683,10/25/2020,S013,A003,P007,10,234.51,2345.10
O2684,10/26/2020,S014,A004,P008,10,234.20,2342.00
O2685,10/26/2020,S015,A005,P009,6,634.00,3804.00
O2686,10/26/2020,S001,A006,P010,10,521.00,5210.00
O2687,10/27/2020,S002,A007,P011,1,533.00,533.00
O2688,10/27/2020,S003,A008,P012,1,51.00,51.00
O2689,10/27/2020,S004,A009,P001,10,100.00,1000.00
O2690,10/27/2020,S005,A010,P002,9,200.00,1800.00
O2691,10/28/2020,S006,A001,P003,6,250.00,1500.00
O2692,10/28/2020,S007,A002,P004,10,310.45,3104.50
O2693,10/28/2020,S008,A003,P005,10,53.00,530.00
O2694,10/28/2020,S009,A004,P006,11,120.00,1320.00
O2695,10/29/2020,S010,A005,P007,12,234.51,2814.12
O2696,10/30/2020,S011,A006,P008,3,234.20,702.60
O2697,10/30/2020,S012,A007,P009,8,634.00,5072.00
O2698,10/30/2020,S013,A008,P010,11,521.00,5731.00
O2699,10/31/2020,S014,A009,P011,7,533.00,3731.00
O2700,10/31/2020,S015,A010,P012,8,51.00,408.00
O2701,11/2/2020,S001,A001,P001,9,100.00,900.00
O2702,11/2/2020,S002,A002,P002,9,200.00,1800.00
O2703,11/2/2020,S003,A003,P003,6,250.00,1500.00
O2704,11/2/2020,S004,A004,P004,3,310.45,931.35
O2705,11/3/2020,S005,A005,P005,11,53.00,583.00
O2706,11/3/2020,S006,A006,P006,8,120.00,960.00
O2707,11/3/2020,S007,A007,P007,1,234.51,234.51
O2708,11/4/2020,S008,A008,P008,3,234.20,702.60
O2709,11/4/2020,S009,A009,P009,2,634.00,1268.00
O2710,11/4/2020,S010,A010,P010,3,521.00,1563.00
O2711,11/4/2020,S011,A001,P011,2,533.00,1066.00
O2712,11/5/2020,S012,A002,P012,3,51.00,153.00
O2713,11/5/2020,S013,A003,P001,8,100.00,800.00
O2714,11/5/2020,S014,A004,P002,5,200.00,1000.00
O2715,11/5/2020,S015,A005,P003,5,250.00,1250.00
O2716,11/6/2020,S001,A006,P004,9,310.45,2794.05
O2717,11/6/2020,S002,A007,P005,1,53.00,53.00
O2718,11/6/2020,S003,A008,P006,6,120.00,720.00
O2719,11/6/2020,S004,A009,P007,6,234.51,1407.06
O2720,11/7/2020,S005,A010,P008,7,234.20,1639.40
O2721,11/7/2020,S006,A001,P009,12,634.00,7608.00
O2722,11/7/2020,S007,A002,P010,6,521.00,3126.00
O2723,11/8/2020,S008,A003,P011,10,533.00,5330.00
O2724,11/8/2020,S009,A004,P012,12,51.00,612.00
O2725,11/8/2020,S010,A005,P001,2,100.00,200.00
O2726,11/8/2020,S011,A006,P002,11,200.00,2200.00
O2727,11/9/2020,S012,A007,P003,12,250.00,3000.00
O2728,11/9/2020,S013,A008,P004,3,310.45,931.35
O2729,11/9/2020,S014,A009,P005,4,53.00,212.00
O2730,11/9/2020,S015,A010,P006,6,120.00,720.00
O2731,11/10/2020,S001,A001,P007,4,234.51,938.04
O2732,11/10/2020,S002,A002,P008,5,234.20,1171.00
O2733,11/11/2020,S003,A003,P009,9,634.00,5706.00
O2734,11/11/2020,S004,A004,P010,6,521.00,3126.00
O2735,11/11/2020,S005,A005,P011,11,533.00,5863.00
O2736,11/12/2020,S006,A006,P012,6,51.00,306.00
O2737,11/12/2020,S007,A007,P001,10,100.00,1000.00
O2738,11/13/2020,S008,A008,P002,5,200.00,1000.00
O2739,11/13/2020,S009,A009,P003,11,250.00,2750.00
O2740,11/13/2020,S010,A010,P004,2,310.45,620.90
O2741,11/14/2020,S011,A001,P005,9,53.00,477.00
O2742,11/14/2020,S012,A002,P006,4,120.00,480.00
O2743,11/14/2020,S013,A003,P007,10,234.51,2345.10
O2744,11/14/2020,S014,A004,P008,8,234.20,1873.60
O2745,11/15/2020,S015,A005,P009,11,634.00,6974.00
O2746,11/15/2020,S001,A006,P010,7,521.00,3647.00
O2747,11/15/2020,S002,A007,P011,7,533.00,3731.00
O2748,11/15/2020,S003,A008,P012,4,51.00,204.00
O2749,11/16/2020,S004,A009,P001,9,100.00,900.00
O2750,11/16/2020,S005,A010,P002,4,200.00,800.00
O2751,11/16/2020,S006,A001,P003,12,250.00,3000.00
O2752,11/16/2020,S007,A002,P004,10,310.45,3104.50
O2753,11/17/2020,S008,A003,P005,8,53.00,424.00
O2754,11/18/2020,S009,A004,P006,8,120.00,960.00
O2755,11/18/2020,S010,A005,P007,8,234.51,1876.08
O2756,11/18/2020,S011,A006,P008,3,234.20,702.60
O2757,11/18/2020,S012,A007,P009,4,634.00,2536.00
O2758,11/18/2020,S013,A008,P010,2,521.00,1042.00
O2759,11/18/2020,S014,A009,P011,10,533.00,5330.00
O2760,11/19/2020,S015,A010,P012,10,51.00,510.00
O2761,11/19/2020,S001,A001,P001,2,100.00,200.00
O2762,11/19/2020,S002,A002,P002,4,200.00,800.00
O2763,11/19/2020,S003,A003,P003,10,250.00,2500.00
O2764,11/20/2020,S004,A004,P004,3,310.45,931.35
O2765,11/20/2020,S005,A005,P005,9,53.00,477.00
O2766,11/20/2020,S006,A006,P006,1,120.00,120.00
O2767,11/21/2020,S007,A007,P007,8,234.51,1876.08
